a,b,c,d,e,f,g,h,i,j,k,l,m
EZ game screen recorder with audio 1080P,VIDEO_PLAYERS,4.1,40,3.9M,"1,000+",True,0.0,Everyone,Video Players & Editors,2017-07-13,1.0.0,5.0 and up
FA Player Essentials,SPORTS,5.0,7,68M,100+,True,0.0,Everyone,Sports,2018-07-23,1.6.0,4.0.3 and up
HTC Sense Input - FA,TOOLS,4.6,1420,1.6M,"100,000+",True,0.0,Everyone,Tools,2015-11-09,1.0.606863,5.0 and up
"FEABIE: Feedees, BBW, BHM & FA",DATING,3.7,1212,Varies with device,"100,000+",True,0.0,Mature 17+,Dating,2018-02-16,4.4.1,4.1 and up
Test Server SMS FA,COMMUNICATION,nan,0,1.8M,5+,True,0.0,Everyone,Communication,2018-07-27,1.0,4.0.3 and up
"Messages, Text and Video Chat for Messenger",SOCIAL,4.4,49580,4.0M,"10,000,000+",True,0.0,Everyone,Social,2018-06-04,1.24,4.1 and up
All Social Networks,SOCIAL,4.2,22650,1.5M,"1,000,000+",True,0.0,Everyone,Social,2018-05-21,2.4.12,4.0 and up
Facebook Face to Face Events,BUSINESS,4.4,4518,26M,"1,000,000+",True,0.0,Everyone,Business,2018-03-01,1.5,4.1 and up
FA Part 1 & 2 Past Papers Solved Free – Offline,BOOKS_AND_REFERENCE,3.9,46,3.0M,"5,000+",True,0.0,Everyone,Books & Reference,2018-04-30,1.1,4.0 and up
CNY Slots : Gong Xi Fa Cai 发财机,GAME,3.6,33,71M,"5,000+",True,0.0,Teen,Casino,2017-06-06,1.2,4.0.3 and up
Il Coccodrillo Come Fa,FAMILY,3.4,17,246k,"1,000+",True,0.0,Everyone,Entertainment,2014-11-21,1.0,4.0 and up
Hertfordshire FA,SPORTS,nan,0,3.6M,500+,True,0.0,Everyone,Sports,2017-01-18,1.3,4.0.3 and up
Farsi Keyboard,TOOLS,4.3,9716,1.3M,"1,000,000+",True,0.0,Everyone,Tools,2018-04-10,4.7,4.0 and up
Premier League - Official App,SPORTS,4.3,63782,24M,"5,000,000+",True,0.0,Everyone,Sports,2018-08-07,1.1.5,4.1 and up
Golden HoYeah Slots - Real Casino Slots,GAME,4.4,201537,68M,"5,000,000+",True,0.0,Teen,Casino,2018-08-01,2.1.7,4.0.3 and up
Dio Fa Cose,FAMILY,nan,35,1.3M,"1,000+",True,0.0,Everyone,Entertainment,2018-03-15,1.0,2.3.3 and up
FaFaFa™ Gold Casino: Free slot machines,GAME,4.3,11051,44M,"1,000,000+",True,0.0,Teen,Casino,2018-06-25,1.9.58,4.0.3 and up
Messenger Messenger,SOCIAL,4.3,38826,7.0M,"10,000,000+",True,0.0,Everyone,Social,2018-08-07,1.6,4.1 and up
F.A Sumon songs,FAMILY,nan,6,5.4M,"1,000+",True,0.0,Everyone,Entertainment,2018-03-18,1.1,4.1 and up
NCLEX-RN Q&A FLASH CARDS - FA Davis,MEDICAL,nan,2,7.6M,"1,000+",True,0.0,Everyone,Medical,2018-07-19,2.7.6,5.0 and up
LEADS FA,FINANCE,nan,31,14M,"1,000+",True,0.0,Everyone,Finance,2017-10-17,1.0,4.1 and up
Farm Heroes Saga,FAMILY,4.4,7615646,71M,"100,000,000+",True,0.0,Everyone,Casual,2018-08-07,5.2.6,2.3 and up
All AJK Board Matric Fa Fsc Results,FAMILY,nan,0,2.6M,10+,True,0.0,Everyone,Education,2018-07-22,1.0,4.0 and up
ESPN Fantasy Sports,SPORTS,4.0,176487,10M,"5,000,000+",True,0.0,Everyone,Sports,2017-11-21,5.3.0,4.4 and up
Heart of Vegas™ Slots – Free Slot Casino Games,GAME,4.5,264282,48M,"10,000,000+",True,0.0,Teen,Casino,2018-07-12,3.10.43,4.0.3 and up
Fallout Shelter,FAMILY,4.6,2721923,25M,"10,000,000+",True,0.0,Teen,Simulation,2018-06-11,1.13.12,4.1 and up
Authy 2-Factor Authentication,TOOLS,4.3,15070,6.3M,"1,000,000+",True,0.0,Everyone,Tools,2018-07-30,23.2.7,4.0.3 and up
Facejjang,PHOTOGRAPHY,4.1,100179,96M,"10,000,000+",True,0.0,Everyone,Photography,2018-05-17,2.52,4.0.3 and up
Block Puzzle - Wood Legend,FAMILY,4.4,318867,10M,"10,000,000+",True,0.0,Everyone,Puzzle,2018-07-06,26.0,4.0.3 and up
Soccer 2018,SPORTS,3.5,172373,47M,"10,000,000+",True,0.0,Everyone,Sports,2018-07-12,1.3,4.3 and up
Flash Light on Call & SMS,TOOLS,4.1,25438,3.2M,"1,000,000+",True,0.0,Everyone,Tools,2018-04-24,1.2.3,4.0.3 and up
Fart sound pranks,FAMILY,3.8,283823,Varies with device,"50,000,000+",True,0.0,Everyone 10+,Casual,2016-11-23,Varies with device,Varies with device
Facebook Creator,SOCIAL,4.2,3895,Varies with device,"1,000,000+",True,0.0,Teen,Social,2018-06-27,176.0.0.29.0,4.4 and up
Swift for Facebook Lite,SOCIAL,4.3,9562,5.8M,"500,000+",True,0.0,Teen,Social,2018-05-31,4.1.0,Varies with device
Friendly for Facebook,SOCIAL,4.5,42621,23M,"1,000,000+",True,0.0,Teen,Social,2018-08-07,2.1.05,4.4 and up
Facebook Pages Manager,BUSINESS,4.0,1279800,Varies with device,"50,000,000+",True,0.0,Everyone,Business,2018-08-06,Varies with device,Varies with device
Mini for fb lite,TOOLS,4.0,710,1.1M,"100,000+",True,0.0,Everyone,Tools,2018-05-24,1.0,2.3 and up
Faster for Facebook Lite,SOCIAL,4.3,24456,4.6M,"1,000,000+",True,0.0,Teen,Social,2018-05-29,4.7,4.1 and up
Facebook Ads Manager,BUSINESS,4.1,19051,Varies with device,"1,000,000+",True,0.0,Everyone,Business,2018-08-01,99.0.0.35.75,4.1 and up
Who Viewed My FB Profile,FAMILY,3.4,121,6.3M,"10,000+",True,0.0,Everyone,Entertainment,2017-12-26,2.0,4.0.3 and up
Puffin for Facebook,SOCIAL,4.0,10743,Varies with device,"500,000+",True,0.0,Teen,Social,2017-12-28,7.0.4.17908,4.1 and up
Lite for Facebook Messenger,COMMUNICATION,4.3,76498,4.3M,"1,000,000+",True,0.0,Teen,Communication,2018-06-20,6.3.2,Varies with device
Profile Tracker - Who Viewed My Facebook Profile,SOCIAL,4.7,37090,4.8M,"500,000+",True,0.0,Teen,Social,2018-08-01,5.4,4.1 and up
Who viewed my fb profile pro★★,FAMILY,4.5,6396,4.2M,"100,000+",True,0.0,Everyone,Entertainment,2017-08-17,24.4,4.1 and up
Video Downloader For FB: Save FB Videos 2018,TOOLS,4.3,434,3.6M,"50,000+",True,0.0,Everyone,Tools,2018-08-08,1.1.9,4.0.3 and up
Pink Color for Facebook,SOCIAL,4.1,5285,4.0M,"500,000+",True,0.0,Everyone,Social,2018-07-01,2.0.5,4.1 and up
Messenger,SOCIAL,4.1,68025,3.9M,"10,000,000+",True,0.0,Everyone,Social,2018-04-16,1.0,4.1 and up
"Stickers for Imo, fb, whatsapp",SOCIAL,4.4,214,8.7M,"10,000+",True,0.0,Teen,Social,2016-10-23,1.0.0.2,2.3 and up
Who Viewed My Facebook Profile - Stalkers Visitors,SOCIAL,4.6,273244,9.9M,"5,000,000+",True,0.0,Everyone,Social,2018-06-24,4.1.1,4.0.3 and up
Downloader plus for FB,SOCIAL,nan,4,5.1M,500+,True,0.0,Everyone,Social,2017-12-23,1.3,4.2 and up
Cover Camera for FB,PHOTOGRAPHY,3.8,742,1.8M,"100,000+",True,0.0,Everyone,Photography,2014-03-09,3.0.0,2.2 and up
MB Notifications for FB (Free),SOCIAL,3.9,3047,1.5M,"100,000+",True,0.0,Teen,Social,2015-04-29,1.17.0,2.3 and up
MultiMessage for FB Messenger,PRODUCTIVITY,4.2,182,7.0M,"50,000+",True,0.0,Everyone,Productivity,2018-04-28,1.0.1,4.2 and up
Messenger Kids – Safer Messaging and Video Chat,FAMILY,4.2,3478,Varies with device,"500,000+",True,0.0,Everyone,Communication;Creativity,2018-08-06,33.0.0.22.76,4.4 and up
FB Live,BUSINESS,3.7,27,18M,"5,000+",True,0.0,Everyone,Business,2018-05-17,1.2.0,5.0 and up
Phoenix - Facebook & Messenger,SOCIAL,4.3,9606,3.4M,"100,000+",True,0.0,Teen,Social,2018-07-18,2.2.0717,5.0 and up
Faster Social for Facebook,SOCIAL,4.2,1236,3.3M,"100,000+",True,0.0,Teen,Social,2018-08-02,1.8,4.3 and up
Check Your Visitors on FB ?,SOCIAL,3.6,40,1.5M,"5,000+",True,0.0,Everyone,Social,2017-02-17,4.4,4.2 and up
Videos downloader for Facebook:fast fb video saver,VIDEO_PLAYERS,4.3,20,5.1M,"5,000+",True,0.0,Everyone,Video Players & Editors,2018-04-27,1.0.0,4.0.3 and up
Stickers for Facebook,SOCIAL,4.3,11066,10M,"1,000,000+",True,0.0,Everyone,Social,2018-03-13,1.4,4.4 and up
Video Download For FB,TOOLS,4.3,444,1.6M,"100,000+",True,0.0,Everyone,Tools,2017-07-14,1.0,3.0 and up
Video Downloader for FB : Video Download with Link,VIDEO_PLAYERS,4.5,1060,3.2M,"100,000+",True,0.0,Everyone,Video Players & Editors,2017-12-20,2.1,4.0 and up
Video Downloader for FB,TOOLS,4.3,53,3.0M,"5,000+",True,0.0,Everyone,Tools,2018-08-01,1.0.1,4.0.3 and up
FB Photographie,PHOTOGRAPHY,4.7,37,10M,"1,000+",True,0.0,Everyone,Photography,2016-05-22,2.0,4.0 and up
Lite Messenger for Facebook Lite,SOCIAL,3.8,108,2.8M,"10,000+",True,0.0,Teen,Social,2018-05-28,3.1,4.2 and up
Download Facebook Photo Albums,TOOLS,4.0,3840,2.5M,"100,000+",True,0.0,Everyone,Tools,2017-06-02,2.4,4.4 and up
Mini for Facebook lite,SOCIAL,4.1,260,1.3M,"10,000+",True,0.0,Teen,Social,2018-06-21,1.2,3.0 and up
FB Advanced Search,SOCIAL,nan,2,11M,50+,True,0.0,Teen,Social,2018-07-21,1.1.1,4.4 and up
funny Image Comments for FB,SOCIAL,3.9,19,15M,"5,000+",True,0.0,Teen,Social,2018-02-13,2.0,4.1 and up
IDM for Facebook ★ Downloader,PRODUCTIVITY,4.3,1905,3.1M,"100,000+",True,0.0,Everyone,Productivity,2015-10-17,7.95,2.3 and up
"Unlimited Group Links - Whatsapp, FB, Telegram",SOCIAL,3.4,44,2.8M,"10,000+",True,0.0,Mature 17+,Social,2018-07-03,4.0,4.0.3 and up
EasyLive - FB Live Helper,BUSINESS,nan,6,3.7M,500+,True,0.0,Teen,Business,2018-06-25,1.9.0,5.0 and up
HD VideoDownlaoder For Fb : XXVideo Downloader,VIDEO_PLAYERS,4.2,61,6.1M,"10,000+",True,0.0,Everyone,Video Players & Editors,2018-07-30,1.0.3,4.0.3 and up
Barca News - app for Barcelona FC Fans,SPORTS,4.5,207,4.5M,"10,000+",True,0.0,Everyone,Sports,2017-11-13,2.6.0,4.0 and up
FC Barcelona Fantasy Manager: Real football mobile,SPORTS,4.4,15221,30M,"1,000,000+",True,0.0,Everyone,Sports,2017-10-02,7.30.005,4.0.3 and up
Classic FC 64 IN 1,FAMILY,4.2,1749,6.2M,"100,000+",True,0.0,Everyone,Casual,2017-12-29,1.0.0,2.3 and up
FC Barcelona Official Keyboard,SPORTS,4.7,5229,20M,"500,000+",True,0.0,Everyone,Sports,2018-05-17,2.1.0.0.15734,4.1 and up
Barcelona Live 2018—Goals & News for Barca FC Fans,SPORTS,4.6,342,38M,"10,000+",True,0.0,Everyone,Sports,2018-08-06,2.22.0,4.2 and up
Barcelona News - Sportfusion,SPORTS,4.4,382,20M,"10,000+",True,0.0,Everyone,Sports,2018-03-06,3.953,4.1 and up
Barcelona Calendar,SPORTS,4.4,670,3.1M,"10,000+",True,0.0,Everyone,Sports,2017-11-17,2.2,4.0.3 and up
"Barca News - FC Barcelona, World Foot & Transfers",SPORTS,4.8,160,6.4M,"10,000+",True,0.0,Everyone,Sports,2018-08-04,4.0,4.1 and up
FC Bayern Munich,SPORTS,4.6,37140,71M,"1,000,000+",True,0.0,Everyone,Sports,2018-08-01,1.3.11,4.1 and up
FC BARCELONA EVENTS,SPORTS,4.3,6,11M,100+,True,0.0,Everyone,Sports,2018-04-22,v2.7.11.16,4.1 and up
Cambridge English FC,FAMILY,4.4,761,11M,"50,000+",True,0.0,Everyone,Education,2016-10-06,2.1.0,4.0 and up
Barcelona Live - Goal Score & News for Barca Fans,SPORTS,4.4,38,2.6M,"10,000+",True,0.0,Everyone,Sports,2017-08-17,1.0,4.0 and up
Seattle Sounders FC,SPORTS,3.3,974,33M,"10,000+",True,0.0,Everyone,Sports,2018-08-01,2018.0.12,4.1 and up
FCB Connect - FC Barcelona,SOCIAL,4.5,795,21M,"50,000+",True,0.0,Teen,Social,2018-06-07,2.1.5,4.1 and up
1. FC Köln App,SPORTS,4.6,2019,41M,"100,000+",True,0.0,Everyone,Sports,2018-07-20,1.13.0,4.4 and up
File Commander - File Manager/Explorer,BUSINESS,4.3,758590,12M,"100,000,000+",True,0.0,Everyone,Business,2018-08-02,Varies with device,4.1 and up
FC Porto,SPORTS,4.9,15883,21M,"100,000+",True,0.0,Everyone,Sports,2018-06-19,2.6.0,4.0.3 and up
Fulham FC,SPORTS,4.3,401,2.8M,"10,000+",True,0.0,Everyone,Sports,2017-08-09,5.0,2.3 and up
Barcelona FC Noticias Live,NEWS_AND_MAGAZINES,nan,2,3.6M,500+,True,0.0,Everyone,News & Magazines,2018-02-04,2.0,4.0.3 and up
Chelsea FC Official Keyboard,PRODUCTIVITY,4.5,91397,14M,"1,000,000+",True,0.0,Everyone,Productivity,2018-07-03,3.4.4,5.0 and up
Burnley FC,SPORTS,4.9,195,29M,"5,000+",True,0.0,Everyone,Sports,2018-08-01,2018.8.1,4.4 and up
Atlanta United FC,SPORTS,3.7,215,76M,"10,000+",True,0.0,Everyone,Sports,2018-06-28,2.10.5-prod-release,4.4 and up
Barcelona Wallpaper HD,PERSONALIZATION,4.5,93,5.7M,"10,000+",True,0.0,Everyone,Personalization,2018-02-28,1.10,4.1 and up
Sydney FC Official App,SPORTS,4.6,57,17M,"5,000+",True,0.0,Everyone,Sports,2018-06-26,3.0.0,4.1 and up
Birmingham City FC,SPORTS,4.5,191,28M,"10,000+",True,0.0,Everyone,Sports,2018-08-01,2018.8.1,4.4 and up
FC Browser - Focus Privacy Browser,COMMUNICATION,4.1,26,4.6M,"1,000+",True,0.0,Everyone,Communication,2017-11-24,1.0,5.0 and up
My AEK - Official ΑΕΚ FC app,SPORTS,4.8,3346,Varies with device,"50,000+",True,0.0,Everyone,Sports,2018-01-18,2.0.2,Varies with device
FC Parking,MAPS_AND_NAVIGATION,nan,0,19M,500+,True,0.0,Everyone,Maps & Navigation,2017-12-01,1.0.0,4.1 and up
Noticias FC Barcelona,NEWS_AND_MAGAZINES,5.0,4,3.1M,100+,True,0.0,Everyone,News & Magazines,2018-06-15,1.3,4.4 and up
Toronto FC,SPORTS,3.4,144,79M,"10,000+",True,0.0,Teen,Sports,2018-05-11,4.2.5,4.3 and up
Middlesbrough FC Official,SPORTS,4.5,152,36M,"10,000+",True,0.0,Everyone,Sports,2018-05-29,2018.5.25,4.4 and up
The 5th Stand,SPORTS,4.8,1697,17M,"100,000+",True,0.0,Everyone,Sports,2018-07-31,1.2.677,4.4 and up
Galaxian(FC),GAME,4.5,2,7.8M,100+,False,1.99,Everyone,Arcade,2015-11-13,1.0,2.3 and up
FC Red Bull Salzburg App,SPORTS,4.5,1526,89M,"50,000+",True,0.0,Everyone,Sports,2018-08-07,4.0.4-R,5.0 and up
FC Zenit official Android app,SPORTS,4.5,5675,49M,"100,000+",True,0.0,Everyone,Sports,2018-04-18,3.0.10,4.1 and up
Fan App for Portsmouth FC,SPORTS,4.5,53,12M,"1,000+",True,0.0,Teen,Sports,2016-08-06,060816,4.2 and up
Latest Barcelona News 24h,NEWS_AND_MAGAZINES,4.5,104,3.0M,"10,000+",True,0.0,Everyone,News & Magazines,2018-01-06,1.3,4.0 and up
Mobile FC,SPORTS,4.1,5015,57M,"100,000+",True,0.0,Everyone,Sports,2018-05-25,125,4.0.3 and up
"FirstCry Baby & Kids Shopping, Fashion & Parenting",SHOPPING,4.1,41074,16M,"5,000,000+",True,0.0,Everyone,Shopping,2018-06-27,68,4.1 and up
Fan App for Reading FC,SPORTS,3.6,9,13M,500+,True,0.0,Teen,Sports,2016-08-06,060816,4.2 and up
Deportivo Toluca FC,SPORTS,4.7,2317,5.9M,"50,000+",True,0.0,Everyone,Sports,2018-07-26,2.0.20,5.0 and up
Underdog FC,SPORTS,4.6,216,40M,"10,000+",True,0.0,Everyone,Sports,2018-08-02,23.17,4.1 and up
Las Vegas Lights FC,SPORTS,4.9,10,14M,500+,True,0.0,Everyone,Sports,2018-03-09,2.0.833.18,4.0.3 and up
APOEL FC,SPORTS,4.6,688,Varies with device,"10,000+",True,0.0,Everyone,Sports,2015-01-07,Varies with device,Varies with device
FD Shift Calendar Widget,TOOLS,4.1,981,73k,"100,000+",True,0.0,Everyone,Tools,2011-03-16,1.2.4,1.6 and up
Bank FD Interest Calculator,FINANCE,4.5,166,3.5M,"10,000+",True,0.0,Everyone,Finance,2018-01-07,2.5,4.0.3 and up
FD VR Video Player - (Stored),FAMILY,3.9,751,17M,"100,000+",True,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
FD Mobile,FAMILY,3.9,53,7.9M,"5,000+",True,0.0,Everyone,Entertainment,2017-09-20,2.1.2,4.0.3 and up
Formula DRIFT,SPORTS,4.6,169,19M,"10,000+",True,0.0,Everyone,Sports,2018-07-27,2.0.855.33,4.0.3 and up
FD VR - Virtual 3D Web Browser,FAMILY,3.8,729,30M,"100,000+",True,0.0,Everyone,Entertainment,2018-03-09,4.6.12c,4.4 and up
FD Community FCU Mobile,FINANCE,4.7,175,12M,"1,000+",True,0.0,Everyone,Finance,2018-06-12,5.9.1.0,5.0 and up
Female Daily,BEAUTY,3.9,4354,42M,"100,000+",True,0.0,Teen,Beauty,2018-08-06,2.5.1,4.0.3 and up
FD VR - Virtual App Launcher,LIBRARIES_AND_DEMO,4.1,1463,7.4M,"100,000+",True,0.0,Everyone,Libraries & Demo,2016-11-30,3.6.1,4.4 and up
FD VR Player - for 360 Youtube,FAMILY,3.9,100,9.1M,"10,000+",True,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
FD VR Store -VR Games and Apps,FAMILY,4.0,105,7.5M,"10,000+",True,0.0,Everyone,Simulation,2016-11-30,3.6.1,4.4 and up
Policy And FD Manager,FINANCE,4.3,20,4.8M,500+,True,0.0,Everyone,Finance,2018-06-09,14,4.4 and up
FD VR - Virtual Reality Camera,FAMILY,4.0,1007,7.4M,"100,000+",True,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
Sports Lite,SPORTS,4.4,16,4.9M,"1,000+",True,0.0,Everyone,Sports,2018-07-31,1.0,4.0.3 and up
FD VR Theater - for Youtube VR,FAMILY,4.1,4585,9.1M,"1,000,000+",True,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
Story Time FD,FAMILY,5.0,2,4.2M,10+,True,0.0,Everyone 10+,Simulation,2016-03-25,1.1,1.6 and up
FD Calculator | Term Deposit | Fixed Deposit,FINANCE,4.8,12,2.7M,"1,000+",True,0.0,Everyone,Finance,2018-06-13,2.1,5.0 and up
FD CANNECT,TOOLS,nan,1,75M,1+,True,0.0,Everyone,Tools,2018-07-31,3,8.0 and up
Financial Calculator India,FINANCE,4.6,13819,3.9M,"1,000,000+",True,0.0,Everyone,Finance,2018-07-04,3.3,4.0 and up
"FD Calculator (EMI, SIP, RD & Loan Eligilibility)",FINANCE,5.0,104,2.3M,"1,000+",True,0.0,Everyone,Finance,2018-08-07,2.1.0,4.1 and up
FD VR Cardboard Featured 360 Videos,FAMILY,4.2,76,35M,"10,000+",True,0.0,Everyone,Entertainment,2017-12-19,4.5.1c,4.4 and up
"EMI, FD, RD - Bank Calculator",FINANCE,4.7,42,3.5M,"5,000+",True,0.0,Everyone,Finance,2017-04-02,2.3,4.1 and up
FD VR Player - for Youtube 3D,FAMILY,4.0,2378,9.1M,"500,000+",True,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
RD/FD Calculator,FINANCE,4.4,92,1.5M,"10,000+",True,0.0,Everyone,Finance,2017-01-31,1.2.1,4.0.3 and up
FD VR Music Videos - MTV Pop and Rap in 360,FAMILY,4.9,15,26M,"1,000+",True,0.0,Everyone,Entertainment,2017-12-19,4.5.3c,4.4 and up
FD VR - Virtual Photo Gallery,FAMILY,3.5,179,7.4M,"10,000+",True,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4 and up
Fix Deposit Calculator (FD),FINANCE,4.1,7,2.1M,"1,000+",True,0.0,Everyone,Finance,2018-02-06,1.0,4.0.3 and up
FD Interest Calculator,FINANCE,4.2,17,4.7M,"5,000+",True,0.0,Everyone,Finance,2015-01-18,2.7,3.0 and up
Deposit Calculator FD & RD,FINANCE,4.4,18,3.4M,"10,000+",True,0.0,Everyone,Finance,2017-01-21,1.1,3.0 and up
FD Fotografia,PHOTOGRAPHY,nan,2,4.2M,100+,True,0.0,Everyone,Photography,2018-01-17,0.0.9,4.1 and up
Banking Calculator,FINANCE,4.5,3704,4.6M,"100,000+",True,0.0,Everyone,Finance,2018-03-20,34,2.3 and up
FD e-paper,NEWS_AND_MAGAZINES,3.1,183,7.1M,"10,000+",True,0.0,Everyone,News & Magazines,2018-07-04,2.2.9,4.1 and up
FD Fitness,HEALTH_AND_FITNESS,nan,3,21M,50+,True,0.0,Everyone,Health & Fitness,2018-07-04,6.3.1,4.0.3 and up
EMI/FD/RD/PV/IRR/BEP/EOQ Calc,FINANCE,4.5,58,2.7M,"10,000+",True,0.0,Everyone,Finance,2015-12-09,1.6.3,3.0 and up
EMI Calculator | FD Calculator | RD calculator,FINANCE,4.6,106,4.4M,"10,000+",True,0.0,Everyone,Finance,2018-03-19,5.3,4.0.3 and up
LineStar for FanDuel,SPORTS,4.3,1539,14M,"50,000+",True,0.0,Teen,Sports,2018-06-06,3.0.3,4.0.3 and up
HD Video Download for Facebook,VIDEO_PLAYERS,4.4,20755,17M,"1,000,000+",True,0.0,Everyone,Video Players & Editors,2018-03-16,4.0.3,4.1 and up
Fire Emblem Heroes,FAMILY,4.6,407694,Varies with device,"5,000,000+",True,0.0,Teen,Simulation,2018-07-19,2.7.1,4.2 and up
Santa Fe FCU Mobile Banking,FINANCE,4.3,12,9.0M,"1,000+",True,0.0,Everyone,Finance,2018-01-22,1.18.4,4.0 and up
FE Connect,TOOLS,4.8,24,4.5M,"5,000+",True,0.0,Everyone,Tools,2017-09-14,2.3.0,4.0.3 and up
FE Civil Engineering Exam Prep,FAMILY,2.8,9,21M,"1,000+",True,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0 and up
FE CREDIT - TET VUI,FINANCE,4.1,125,15M,"50,000+",True,0.0,Everyone,Finance,2018-03-06,1.2.1,4.1 and up
FE Mechanical Engineering Prep,FAMILY,1.0,2,21M,"1,000+",True,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0 and up
FE Mobile,BUSINESS,3.0,2,8.0M,10+,True,0.0,Everyone,Business,2018-07-10,1.4.5,4.1 and up
Comunidad De Fe Minitries,LIFESTYLE,5.0,19,11M,500+,True,0.0,Everyone,Lifestyle,2018-03-01,1.1,4.1 and up
Garena Free Fire,GAME,4.5,5534114,53M,"100,000,000+",True,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3 and up
FE Other Disciplines Engineering Exam Prep,FAMILY,nan,0,21M,100+,True,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0 and up
